Z Left,Z Right
-0.013062,0.413809
0.749878,-0.043955
-1.844116,0.108633
-0.928589,-0.959482
-0.013062,-0.043954
-1.386353,-1.264658
0.444702,-1.264658
-0.013062,-1.722421
-1.081177,-1.722421
1.360229,-1.722421
-0.013062,-2.027597
-1.538941,-1.722421
-0.470825,-1.875009
-1.844116,-1.569833
-2.30188,-0.654306
-0.013062,-0.501718
-0.16565,-0.501718
-0.623413,-0.043954
1.817993,-1.264658
-0.623413,-0.806894
-1.996704,-0.196542
-0.013062,-0.043955
-1.538941,-0.043954
-1.233765,0.261221
1.512817,-1.417246
-0.318238,-1.875009
0.292114,-0.654306
0.139526,-1.264658
-1.844116,-0.501718
-1.844116,-1.11207
-0.623413,-1.11207
-0.623413,-0.654306
0.444702,-0.959482
1.817993,0.108633
0.444702,-1.722421
-0.318238,-0.501718
0.444702,-0.34913
-1.538941,-0.196542
-0.776001,0.108633
0.139526,-1.417246
-0.776001,-0.806894
0.292114,-1.264658
1.207641,-1.11207
-0.318238,-0.959482
-0.16565,-0.806894
-0.318238,-0.196542
-0.928589,-0.196542
0.292114,0.108633
1.207641,0.108633
-0.928589,-0.959482
0.749878,-1.11207
1.207641,-1.264658
-0.776001,-0.196542
-0.013062,-0.34913
-0.776001,-0.196542
-2.454468,-0.654306
-1.081177,-0.959482
-0.623413,0.108633
-0.928589,-0.654306
1.665405,-0.196542
1.055054,-0.196542
-0.928589,-0.501718
0.59729,0.261221
-1.081177,-0.959482
-2.149292,-0.501718
1.055054,-0.043954
-0.318238,-0.196542
-0.623413,-0.959482
0.59729,-1.569833
-0.776001,-0.959482
-1.538941,-2.027597
0.139526,-1.875009
-2.149292,-1.11207
-0.928589,-0.806894
1.817993,-0.654306
0.292114,-0.196542
-0.623413,0.261221
1.207641,0.108633
-0.776001,-0.043955
-0.928589,-0.501718
0.139526,-0.654306
-1.538941,0.566397
-0.16565,0.718985
-0.013062,-0.043954
-1.081177,-0.34913
0.444702,-1.569833
1.360229,-1.11207
0.139526,-1.417246
0.59729,-0.654306
-0.318238,-0.501718
-1.538941,-0.806894
-0.013062,-0.501718
0.902466,-0.959482
0.292114,-0.501718
0.749878,-0.196542
0.292114,0.718985
-1.081177,0.718985
-1.081177,0.108633
-1.233765,0.261221
-1.233765,-0.043954
0.59729,-0.654306
1.970581,-0.959482
1.360229,-0.959482
0.59729,-0.959482
-0.013062,-1.264658
-2.30188,-1.569833
-0.470825,-1.264658
0.139526,-0.806894
-1.233765,-0.959482
0.139526,-1.11207
0.292114,0.261221
-1.386353,0.413809
0.444702,0.871573
-0.470825,1.329337
-1.996704,0.871573
0.902466,0.566397
0.139526,-0.196542
-1.233765,-0.654306
1.207641,-0.196542
-0.013062,-0.959482
-0.16565,-0.654306
1.360229,-1.875009
-1.081177,-1.417246
-1.844116,-2.027597
0.292114,-1.569833
-1.081177,-1.11207
-1.081177,-0.654306
1.665405,0.108633
0.749878,0.718985
0.59729,0.871573
0.902466,1.939688
-1.844116,0.261221
-0.776001,0.718985
1.360229,-0.043955
-0.928589,0.871573
0.749878,-0.501718
1.512817,-1.264658
-0.928589,-1.569833
-0.013062,-2.485361
-1.386353,-2.943124
-2.454468,-2.637949
-0.318238,-1.875009
0.139526,-1.569833
-0.470825,-0.501718
1.207641,0.108633
0.444702,-0.043955
-1.081177,0.261221
-0.776001,1.024161
-1.081177,1.024161
-1.691529,1.634512
-0.470825,0.566397
-1.081177,0.261221
-0.470825,-0.806894
0.59729,-1.417246
-0.318238,-1.264658
-0.928589,-2.180185
-0.776001,-1.722421
-1.233765,-2.332773
-1.691529,-2.180185
0.139526,-2.637949
-0.013062,-2.027597
-0.318238,-0.806894
0.902466,-0.34913
-0.318238,0.413809
-1.691529,1.176749
-1.386353,1.024161
-1.691529,1.634512
-1.996704,0.871573
-0.470825,0.413809
0.444702,-0.501718
-0.013062,-0.959482
1.512817,-0.501718
-0.16565,-0.959482
-2.30188,-1.722421
-0.623413,-2.790537
-0.928589,-1.875009
-0.928589,-3.2483
1.055054,-2.332773
-0.470825,-0.806894
-0.776001,-0.043954
0.902466,0.413809
-1.538941,0.718985
-1.233765,0.261221
0.139526,0.871573
-1.233765,0.413809
0.139526,1.481924
1.665405,-0.654306
-0.776001,-0.34913
0.292114,-0.501718
0.292114,-1.569833
-2.30188,-1.11207
-0.623413,-2.180185
-0.623413,-2.943124
-1.996704,-2.637949
0.139526,-1.875009
0.292114,-0.654306
-0.318238,-1.264658
1.055053,-0.043955
-0.470825,-0.196542
-1.538941,0.413809
0.139526,1.024161
-1.081177,1.024161
-1.538941,1.7871
1.360229,0.413809
-0.470825,-0.043955
-0.928589,-0.654306
0.292114,-2.027597
-1.996704,-1.264658
-1.691529,-2.332773
-0.318238,-1.875009
-0.776001,-2.180185
-0.318238,-2.790537
1.360229,-2.332773
-0.013062,-2.485361
-0.013062,-0.501718
-0.16565,-0.043955
-2.149292,0.261221
-1.538941,1.481924
-0.013062,0.871573
-1.386353,0.718985
0.292114,-0.196542
0.292114,-0.34913
-1.081177,-0.043954
-0.16565,-0.806894
-0.16565,-0.501718
-1.081177,-1.264658
-0.318238,-1.417246
0.292114,-2.637949
-0.776001,-2.790537
0.292114,-1.722421
0.902466,-2.027597
-1.081177,-0.501718
-1.233765,-0.196542
-0.928589,0.566397
-1.691529,1.024161
-0.318238,0.718985
0.139526,0.718985
-1.081177,-0.196542
0.749878,0.413809
0.292114,0.871573
-1.233765,-0.806894
0.292114,-0.959482
-0.623413,-1.417246
-2.454468,-1.569833
-0.16565,-2.790537
-0.623413,-1.264658
-0.776001,-1.264658
1.055054,-1.417246
-0.318238,-0.34913
-1.386353,-0.806894
1.360229,0.108633
-0.623413,1.024161
-0.623413,0.718985
1.207641,1.024161
-0.013062,0.261221
-0.013062,0.871573
1.512817,0.718985
-1.233765,0.566397
-0.776001,0.108633
-0.470825,-2.180185
-1.844116,-1.722421
-0.16565,-0.806894
1.360229,-0.806894
-0.623413,-0.806894
1.055053,-0.654306
1.360229,-0.34913
-1.691529,-1.722421
-0.16565,-0.043955
0.902466,0.413809
-1.386353,0.718985
0.59729,0.871573
0.902466,-0.043955
-0.776001,0.413809
0.749878,-0.501718
-0.16565,-0.196542
-1.844116,0.261221
-0.16565,-0.043955
-0.928589,-0.654306
-0.16565,-0.806894
0.902466,-0.654306
0.139526,-0.959482
-0.16565,-0.654306
1.055053,-0.959482
-1.081177,-0.959482
-1.844116,0.413809
-0.013062,-0.043955
-1.386353,0.108633
-1.233765,0.718985
0.444702,-0.196542
0.444702,-0.043954
-0.318238,-0.34913
1.055054,0.261221
-0.318238,0.871573
-1.081177,0.108633
0.444702,-0.043955
-0.470825,-1.264658
-0.776001,-0.959482
1.360229,-1.11207
-0.013062,-0.196542
-0.623413,-0.043955
0.139526,-0.654306
-1.081177,0.566397
-1.386353,-0.196542
0.749878,-0.196542
-0.318238,-0.654306
-0.013062,-1.11207
1.970581,-0.34913
-0.013062,-0.043954
-0.013062,1.024161
0.292114,-0.043955
-1.996704,-0.34913
-0.470825,-0.043955
0.139526,-0.806894
-1.538941,-0.34913
1.055054,-0.654306
1.207641,-0.043955
-0.928589,-0.196542
0.444702,-0.043954
0.292114,0.566397
-1.081177,-0.196542
0.749878,-0.501718
-0.16565,-0.501718
-0.318238,-0.654306
1.512817,-0.196542
0.292114,-0.34913
-1.538941,0.261221
-0.16565,-0.959482
-1.691529,-0.654306
-1.844116,-0.043954
0.59729,0.108633
-0.318238,0.718985
-0.013062,0.261221
1.512817,-0.043955
-0.16565,-0.043955
-1.081177,-0.196542
-0.013062,-0.196542
-1.233765,-0.501718
-1.386353,-0.043955
0.292114,-0.654306
-0.16565,-1.417246
0.292114,-0.34913
0.444702,-0.806894
-0.928589,-0.806894
-0.776001,-0.806894
-0.318238,-0.654306
-0.623413,-0.043954
-0.318238,-0.501718
0.749878,0.413809
-0.470825,-0.501718
0.139526,-0.34913
0.59729,0.261221
-1.081177,-0.34913
-1.996704,0.413809
-0.318238,0.413809
-1.538941,-0.806894
-0.318238,-0.959482
0.59729,-1.875009
-0.470825,-1.722421
0.444702,-1.264658
0.749878,-0.959482
-1.538941,-1.11207
-0.776001,-0.34913
-0.16565,-0.654306
-1.386353,-0.043955
-0.623413,0.413809
0.59729,0.413809
-0.928589,1.024161
0.139526,0.718985
-0.776001,0.108633
-2.454468,0.871573
-0.16565,-0.654306
-0.16565,-0.959482
-1.233765,-1.875009
0.902466,-2.027597
0.59729,-2.332773
-1.386353,-2.180185
0.749878,-1.417246
-1.081177,-2.027597
-2.759644,-1.722421
-0.16565,-1.11207
-1.691529,-0.654306
-1.996704,0.413809
0.902466,0.871573
-0.776001,1.7871
-1.081177,1.176749
0.444702,0.108633
-1.538941,-0.34913
-0.470825,-0.043955
0.292114,-0.654306
-1.081177,-0.959482
-0.318238,-0.654306
1.665405,-1.11207
-0.928589,-2.485361
-0.623413,-1.569833
-0.470825,-2.943124
-2.454468,-1.875009
-0.470825,-1.264658
-0.013062,0.261221
-0.928589,0.261221
1.055054,0.413809
1.055054,1.481924
-0.16565,0.566397
-0.318238,0.871573
-1.081177,0.566397
-1.996704,0.108633
-0.928589,-0.043954
-0.013062,-0.501718
-0.928589,-0.959482
-0.013062,-2.332773
0.749878,-1.722421
-0.623413,-2.485361
-0.318238,-2.637949
-0.623413,-1.569833
-1.538941,-1.264658
-0.013062,-0.501718
0.139526,0.718985
-0.16565,0.108633
0.139526,0.871573
-0.16565,1.329337
-1.081177,1.939688
-0.928589,1.481924
-1.233765,0.566397
-1.691529,-0.501718
-0.013062,-0.806894
-0.318238,-1.264658
-1.081177,-1.875009
1.207641,-1.569833
0.139526,-2.180185
-1.844116,-2.485361
-0.318238,-1.417246
-1.386353,-2.485361
-2.30188,-1.11207
0.444702,-0.806894
-0.623413,-0.34913
-0.928589,0.718985
1.055054,0.871573
-1.386353,1.7871
-1.844116,1.634512
-0.013062,1.481924
-1.233765,-0.196542
-0.16565,-1.264658
1.055054,-0.806894
0.292114,-0.654306
0.292114,-1.11207
0.59729,-1.569833
-1.844116,-2.332773
-1.538941,-2.027597
-1.081177,-2.485361
-1.538941,-1.417246
0.292114,-0.806894
1.970581,0.566397
-0.470825,0.871573
0.749878,0.566397
0.59729,1.7871
-1.081177,1.024161
-0.470825,0.718985
0.292114,1.024161
-0.928589,0.261221
0.292114,0.566397
0.59729,-0.501718
-0.470825,-1.417246
0.444702,-1.11207
-0.470825,-1.569833
-1.691529,-2.027597
-0.16565,-1.569833
-0.470825,-0.501718
-0.318238,-0.196542
1.665405,0.261221
0.139526,0.108633
-0.470825,0.261221
-0.013062,1.634512
-0.928589,0.871573
-2.149292,1.634512
-0.470825,1.176749
-1.081177,0.871573
-1.233765,0.413809
1.207641,-0.806894
0.292114,-0.501718
-0.776001,-2.180185
0.444702,-0.959482
-0.776001,-1.264658
-0.776001,-1.264658
-1.386353,-1.722421
1.055054,-0.806894
-0.470825,-1.264658
-0.16565,-1.11207
1.665405,-0.654306
-0.16565,0.718985
-1.081177,1.481924
0.139526,1.939688
-1.691529,1.481924
-0.776001,1.024161
0.749878,0.108633
-0.16565,0.261221
1.512817,0.413809
1.970581,-0.501718
-0.776001,-0.806894
-0.470825,-0.959482
0.59729,-1.264658
-1.844116,-1.569833
0.444702,-0.654306
0.139526,-1.11207
-0.013062,-0.654306
0.59729,0.108633
-0.16565,0.413809
-1.233765,0.871573
0.444702,0.566397
-0.928589,0.413809
-1.081177,0.261221
1.055054,-0.043955
0.139526,0.261221
-0.470825,0.871573
1.665405,0.413809
-0.318238,-1.11207
-1.996704,-0.959482
-0.623413,-1.264658
-1.538941,-1.264658
-0.928589,-0.654306
0.902466,-0.654306
0.444702,-0.043954
0.444702,0.413809
1.055054,0.261221
-0.16565,0.566397
-0.318238,0.261221
-0.16565,1.024161
-1.081177,-0.501718
-0.776001,0.871573
0.59729,0.566397
0.139526,0.718985
-0.013062,0.108633
0.59729,-0.34913
-1.538941,-0.806894
-1.081177,-1.264658
0.139526,-0.806894
-0.623413,-0.043954
0.139526,-0.34913
2.123169,-0.043955
0.59729,-1.11207
-0.318238,-0.34913
0.292114,0.108633
-1.538941,0.261221
-1.081177,0.413809
0.139526,0.108633
-1.081177,0.566397
-0.16565,0.261221
1.360229,0.413809
-0.318238,-0.196542
0.444702,0.261221
-0.318238,-0.196542
-1.081177,-1.264658
0.139526,-0.501718
-0.013062,-0.806894
-1.233765,-0.196542
1.207641,0.261221
-0.013062,-0.654306
-1.233765,0.413809
0.139526,-0.196542
-1.538941,-0.34913
-2.30188,-0.043955
0.139526,-1.11207
-0.928589,-0.196542
-1.081177,-0.806894
2.123169,-0.043955
0.59729,0.413809
-1.233765,-0.196542
-0.16565,-0.196542
-1.844116,-1.11207
-2.30188,-0.959482
0.139526,-0.654306
-1.233765,-0.34913
-0.16565,0.261221
1.207641,-0.501718
-1.386353,-0.196542
-1.386353,-0.34913
-0.318238,-0.501718
-1.233765,-1.11207
0.139526,-1.722421
0.749878,-0.196542
-0.318238,-1.264658
0.902466,0.108633
0.292114,-0.196542
-1.691529,-0.34913
-0.928589,-0.501718
-0.928589,-0.501718
-1.233765,-0.806894
-1.386353,-0.34913
-0.013062,-0.959482
0.139526,0.108633
-0.623413,0.261221
0.902466,0.108633
0.444702,0.718985
-0.928589,-0.959482
-0.776001,-0.806894
-0.928589,-1.11207
-1.538941,-1.569833
-0.776001,-0.654306
-0.928589,-0.959482
-0.776001,-0.196542
0.292114,-1.11207
-0.623413,-1.11207
-1.691529,-0.654306
-0.623413,-0.654306
-0.776001,0.566397
-1.233765,0.871573
0.139526,0.261221
0.444702,-0.34913
-0.318238,-0.196542
0.749878,-0.043955
-0.776001,-0.501718
-3.06482,-0.043955
-0.776001,-0.34913
-0.928589,-0.959482
-1.538941,-1.11207
0.59729,-1.722421
0.139526,-1.264658
-0.928589,-1.875009
1.207641,-0.34913
-1.233765,-0.043955
-1.386353,0.108633
0.444702,1.024161
-0.928589,0.413809
-0.470825,0.261221
1.512817,0.413809
-1.081177,0.108633
-0.470825,1.024161
0.292114,0.413809
-2.30188,0.413809
-0.16565,-0.806894
1.055054,-1.569833
-1.081177,-1.722421
0.749878,-2.027597
1.207641,-1.11207
-0.776001,-1.11207
0.749878,-0.959482
-0.623413,-0.654306
-2.30188,-0.959482
-0.16565,0.108633
-0.776001,-0.501718
-1.538941,1.176749
0.59729,1.024161
-0.470825,0.871573
-0.623413,0.871573
0.749878,0.261221
-1.233765,0.413809
-1.538941,-1.264658
-0.16565,-0.959482
-1.233765,-1.11207
-0.623413,-1.722421
0.444702,-1.11207
-0.928589,-2.332773
-1.386353,-1.722421
-1.081177,-1.569833
-1.844116,-1.264658
-1.844116,-0.043955
-0.013062,0.566397
-0.16565,1.329337
-0.013062,0.718985
1.055054,0.718985
-0.16565,0.108633
-1.538941,0.108633
-1.081177,0.413809
-0.928589,-0.34913
-1.386353,-0.501718
0.139526,-0.959482
0.292114,-1.264658
-0.470825,-1.875009
0.59729,-2.485361
-0.013062,-2.027597
-1.386353,-1.417246
0.139526,-0.34913
-0.470825,0.413809
-0.318238,0.413809
1.665405,1.329337
0.139526,0.718985
0.444702,1.329337
1.207641,1.024161
-1.233765,0.718985
-1.081177,1.176749
0.444702,0.413809
-1.386353,-0.196542
-0.470825,-1.264658
2.123169,-1.569833
0.292114,-1.569833
1.055053,-2.637949
1.665405,-0.959482
1.665405,-0.959482
-1.538941,-1.569833
-0.013062,-0.806894
-0.013062,-0.196542
-1.844116,0.108633
0.444702,1.024161
0.59729,0.261221
-1.233765,1.939688
0.749878,1.939688
-0.470825,1.7871
-1.844116,0.261221
0.292114,-0.34913
-1.081177,-0.34913
-0.776001,-1.264658
1.970581,-1.417246
0.292114,-0.959482
-0.776001,-1.264658
1.055054,-1.264658
-0.928589,-1.417246
-1.691529,-0.806894
-0.013062,-0.654306
-0.776001,1.024161
-1.233765,1.481924
1.207641,0.871573
-0.318238,2.244864
-0.623413,1.634512
0.749878,1.176749
-1.081177,0.413809
-1.081177,-0.959482
0.444702,-0.501718
-0.318238,-0.654306
-0.013062,-0.806894
0.902466,-0.34913
0.139526,-1.417246
-0.318238,-1.875009
-0.776001,-3.095712
-1.844116,-1.722421
-1.386353,-0.654306
0.444702,-0.043955
-0.16565,1.024161
0.444702,0.566397
1.970581,1.7871
0.292114,1.7871
0.292114,2.244864
-0.013062,2.092276
-1.386353,-0.196542
-0.470825,0.566397
1.207641,-0.959482
-0.928589,-0.806894
0.292114,-1.569833
0.444702,-2.332773
-1.233765,-1.875009
-0.013062,-2.027597
0.139526,-0.806894
-0.623413,-0.654306
0.59729,-0.196542
-0.013062,0.413809
-0.318238,0.261221
1.665405,1.024161
0.444702,0.871573
-1.691529,1.7871
-0.623413,1.176749
-1.844116,0.871573
-2.454468,0.108633
0.444702,-0.501718
-0.013062,-0.654306
-0.928589,-1.11207
2.275757,-0.806894
-0.013062,-0.806894
-0.928589,-1.875009
-0.16565,-1.875009
-1.386353,-1.722421
-1.233765,-1.417246
1.512817,-0.806894
0.444702,0.566397
0.292114,1.7871
0.59729,1.7871
-1.691529,2.244864
-1.233765,1.329337
0.292114,0.871573
-0.623413,0.566397
-0.16565,-0.654306
1.360229,-0.043955
0.292114,-1.11207
0.444702,-1.264658
0.292114,-1.264658
-1.233765,-1.875009
-0.776001,-1.875009
-0.16565,-1.569833
-1.233765,-1.11207
-0.928589,-0.654306
-0.16565,-0.34913
-0.623413,0.718985
0.292114,0.261221
0.444702,1.176749
-1.233765,1.024161
-1.081177,-0.043955
-0.013062,0.871573
-0.013062,0.871573
-0.470825,0.566397
0.292114,0.108633
0.749878,-0.959482
-0.928589,-1.875009
-0.470825,-1.569833
-0.776001,-2.790537
-2.454468,-1.875009
-1.081177,-1.569833
-0.318238,-0.959482
-1.081177,-0.654306
1.360229,-0.959482
0.749878,-0.196542
-1.538941,-0.501718
0.444702,0.566397
-1.233765,0.413809
-2.30188,0.718985
0.444702,0.566397
-0.318238,0.261221
-1.538941,1.176749
0.59729,-0.654306
-1.386353,-0.959482
-1.844117,-1.264658
0.139526,-2.180185
-1.386353,-1.11207
-1.386353,-1.264658
0.444702,-0.959482
-0.776001,-0.959482
-0.16565,-0.959482
1.207641,-0.654306
-0.928589,-0.043955
-0.318238,0.566397
0.139526,0.718985
-2.30188,0.413809
-0.928589,0.261221
-0.013062,-0.043954
-1.538941,0.108633
0.749878,-0.196542
1.512817,-0.501718
-0.318238,-0.959482
-0.013062,-1.264658
-0.470825,-0.501718
-2.30188,-1.264658
-0.318238,-0.501718
0.292114,-1.11207
0.749878,-0.806894
0.902466,0.108633
0.139526,-0.196542
-2.149292,0.566397
-1.691529,-0.043955
-1.081177,-0.34913
-1.081177,-0.654306
0.59729,-0.043955
0.59729,0.413809
0.444702,0.261221
0.292114,0.413809
-0.928589,0.108633
-2.454468,-1.569833
-0.928589,-1.11207
-0.928589,-1.264658
-0.928589,-0.34913
0.292114,-0.043955
-0.16565,0.108633
-1.538941,-0.196542
-0.013062,-0.196542
-0.318238,-0.34913
-1.538941,-1.722421
-0.16565,-1.11207
-0.776001,-0.959482
-1.538941,-0.34913
0.59729,0.413809
-0.470825,-0.501718
-1.233765,-0.34913
0.902466,-0.806894
-0.928589,-0.959482
-1.691529,-0.34913
0.139526,-0.806894
-1.844116,-0.043955
-1.233765,-0.043955
1.512817,-0.196542
0.902466,-0.34913
0.902466,-0.959482
0.902466,-0.501718
-2.912232,-0.654306
-1.844116,-0.654306
-0.16565,-0.043954
-1.538941,-0.043955
0.59729,-0.196542
1.817993,-1.11207
-0.318238,-0.043955
0.139526,-1.264658
-0.623413,0.566397
-2.454468,0.718985
0.139526,-0.196542
0.749878,-0.196542
-0.16565,-0.654306
2.123169,0.108633
0.292114,-0.501718
-1.538941,-0.196542
-0.470825,0.718985
-1.538941,0.718985
-1.538941,-0.196542
-1.538941,-0.196542
0.444702,-1.11207
-0.928589,-0.959482
-0.623413,-0.806894
1.360229,-0.654306
0.139526,0.108633
-0.928589,0.108633
-0.013062,0.413809
-0.776001,0.413809
-0.776001,-0.043954
0.444702,0.413809
-0.928589,-0.654306
-0.623413,0.261221
0.59729,0.261221
-0.318238,0.718985
-0.776001,0.413809
-0.470825,-0.501718
-1.233765,-1.264658
-1.081177,-1.569833
0.59729,-0.806894
0.139526,-0.196542
-0.470825,-0.34913
1.207641,0.261221
0.444702,-0.959482
-1.081177,-0.196542
-0.318238,-0.043955
-1.538941,-0.196542
-1.233765,0.413809
0.139526,0.261221
-0.16565,1.024161
0.749878,-0.043955
1.207641,0.566397
-1.081177,0.566397
-0.776001,-0.196542
0.444702,-0.654306
-0.928589,-1.417246
0.444702,-1.11207
1.055054,-1.11207
-0.776001,-0.806894
0.902466,-0.196542
0.444702,-1.417246
-1.996704,-0.501718
-0.776001,-0.043955
-0.470825,0.413809
-1.386353,1.176749
1.512817,1.7871
1.360229,1.176749
-0.318238,0.261221
1.512817,0.718985
-0.470825,0.871573
-1.691529,-0.043955
0.139526,0.413809
-1.538941,-1.264658
-1.386353,-1.264658
0.59729,-1.722421
-0.013062,-1.417246
-0.318238,-0.34913
0.749878,-1.264658
-1.233765,-0.654306
-0.928589,0.108633
0.444702,-0.043955
-0.318238,0.871573
-0.318238,0.871573
1.665405,1.634512
-0.013062,0.261221
-0.16565,0.871573
-0.470825,0.871573
-1.538941,0.718985
-1.081177,0.718985
-0.16565,-0.654306
-0.623413,-1.11207
0.292114,-2.180185
0.902466,-2.180185
0.292114,-1.569833
0.444702,-1.417246
0.139526,-0.654306
-0.776001,-1.11207
-0.623413,0.108633
0.292114,0.108633
-0.928589,1.176749
0.139526,1.634512
0.902466,1.481924
-0.623413,1.481924
-0.013062,1.481924
-0.318238,0.261221
-1.844116,0.261221
0.139526,-1.417246
0.292114,-1.11207
-0.16565,-1.11207
1.360229,-1.11207
0.59729,-0.806894
-0.928589,-2.027597
-0.013062,-1.569833
-1.233765,-1.11207
-2.149292,-0.34913
-0.16565,-0.043955
-0.776001,0.871573
-1.081177,1.7871
1.207641,1.024161
-0.470825,1.939688
-1.538941,0.871573
-1.538941,0.871573
0.139526,-0.043955
-1.386353,-0.654306
-1.386353,-0.959482
1.055054,-0.806894
-1.081177,-1.417246
-0.318238,-1.11207
0.444702,-1.722421
-1.538941,-3.095712
-1.386353,-2.332773
-0.16565,-1.722421
-1.233765,-0.501718
-0.16565,0.261221
-0.16565,0.566397
-0.318238,1.024161
1.055054,0.566397
1.360229,1.329337
-1.081177,1.481924
-0.623413,0.718985
-1.081177,0.108633
-1.691529,-0.34913
-0.470825,-0.806894
0.139526,-1.417246
-0.318238,-1.569833
0.749878,-2.332773
0.59729,-1.875009
-1.538941,-1.875009
-0.776001,-2.180185
-1.081177,-0.34913
-1.233765,-0.806894
0.292114,-0.196542
-0.013062,0.261221
-0.776001,0.261221
-0.16565,1.481924
-1.081177,2.092276
-2.454468,1.634512
-1.081177,0.871573
-1.386353,-0.806894
-1.386353,-1.11207
1.055054,-1.417246
0.59729,-0.959482
-0.318238,-1.264658
0.59729,-2.027597
-0.928589,-1.875009
-2.30188,-2.485361
-0.470825,-1.722421
-0.470825,-1.722421
-1.233765,-0.959482
0.444702,0.261221
-0.928589,1.024161
-1.691529,1.481924
0.139526,1.329337
-1.538941,1.481924
-1.233765,-0.043954
1.207641,-0.196542
-0.623413,-0.34913
-0.318238,-0.654306
1.512817,-0.806894
-1.081177,-1.569833
-0.16565,-2.485361
0.749878,-2.637949
-2.30188,-3.095712
-1.081177,-1.722421
-0.470825,-1.264658
-1.844116,-0.043955
0.444702,0.261221
0.902466,0.413809
-0.318238,1.329337
0.902466,0.718985
-0.318238,0.871573
-2.149292,0.871573
-0.318238,-0.043954
-0.318238,0.718985
-1.386353,-1.264658
0.444702,-1.11207
-0.013062,-2.180185
-1.081177,-1.722421
-0.16565,-1.417246
-2.30188,-2.180185
-2.454468,-1.264658
-0.16565,-1.264658
-0.013062,-0.501718
0.749878,-0.196542
1.512817,0.261221
-0.623413,0.718985
-1.538941,0.718985
-0.776001,1.329337
-1.996704,1.024161
-1.691529,0.261221
0.292114,0.566397
-0.776001,-1.11207
-1.081177,-1.417246
0.292114,-2.485361
-0.623413,-1.417246
-1.233765,-1.264658
0.139526,-1.722421
-0.16565,-1.11207
-0.013062,-1.569833
0.292114,-0.806894
-0.16565,-0.196542
-0.318238,0.413809
0.444702,0.566397
0.444702,0.566397
-0.623413,0.871573
-0.776001,1.329337
0.444702,0.261221
-1.233765,0.261221
-0.470825,0.718985
0.902466,0.413809
-0.928589,-0.34913
0.902466,-0.654306
2.275757,-0.806894
-0.776001,-1.264658
-0.470825,-1.11207
-0.470825,-0.654306
-1.996704,-1.569833
-0.318238,-0.806894
1.055054,-1.264658
-0.318238,-0.043955
1.207641,0.413809
-0.16565,-0.043955
-2.149292,0.566397
-0.013062,-0.501718
-1.233765,0.718985
-0.776001,0.718985
1.970581,0.413809
1.055054,1.176749
-0.470825,-1.11207
-0.013062,-1.264658
-1.691529,-1.417246
-2.149292,-1.11207
0.139526,-1.569833
-1.081177,-0.501718
